id,servicetypeid,employeeid,sensordevid,servicedat,servicecost,durationminutes,servicequality
113322,1001,1059,1370,"2024-06-06",132,115,5
113323,1017,1408,1370,"2024-06-15",137,92,4
113324,1011,1188,1370,"2024-06-28",90,84,3
113325,1002,1393,1370,"2024-07-08",101,64,4
113326,1007,1139,1370,"2024-07-30",204,51,5
113327,1011,1126,1370,"2024-09-10",101,64,5
113328,1005,1139,1370,"2024-09-16",159,57,4
113329,1014,1207,1370,"2024-09-17",125,73,3
113330,1022,1472,1370,"2024-09-23",131,84,3
113331,1003,1226,1370,"2024-10-06",183,75,5
113332,1017,1139,1370,"2024-10-13",142,81,1
113333,1005,1096,1370,"2024-10-18",147,132,4
113334,1019,1132,1370,"2024-10-30",200,87,5
113335,1013,1348,1370,"2024-11-16",187,158,2
113336,1003,1440,1370,"2024-12-05",95,67,1
113337,1018,1259,1370,"2024-12-13",151,90,3
113338,1015,1400,1370,"2024-12-14",160,154,5
113339,1016,1320,1370,"2024-12-17",155,106,5
113340,1016,1155,1371,"2023-01-16",193,88,4
113341,1015,1360,1371,"2023-01-19",149,117,3
113342,1008,1201,1371,"2023-01-23",102,83,4
113343,1017,1029,1371,"2023-01-28",197,88,4
113344,1016,1010,1371,"2023-02-09",189,95,5
113345,1024,1197,1371,"2023-02-15",143,123,1
113346,1015,1417,1371,"2023-03-11",139,121,4
113347,1017,1317,1371,"2023-03-23",234,71,5
113348,1010,1378,1371,"2023-04-03",187,86,5
113349,1020,1088,1371,"2023-04-13",263,130,3
113350,1012,1360,1371,"2023-04-14",246,137,5
113351,1004,1361,1371,"2023-05-17",124,118,5
113352,1019,1260,1371,"2023-06-15",145,84,3
113353,1002,1254,1371,"2023-07-06",93,75,1
113354,1012,1413,1371,"2023-07-11",123,66,4
113355,1014,1449,1371,"2023-08-03",172,63,4
113356,1008,1477,1371,"2023-08-09",147,145,3
113357,1019,1455,1371,"2023-09-12",125,86,3
113358,1018,1215,1371,"2023-09-22",202,101,3
113359,1005,1379,1371,"2023-10-02",205,101,4
113360,1020,1014,1371,"2023-10-20",226,114,5
113361,1023,1254,1371,"2023-10-21",90,75,3
113362,1019,1052,1371,"2023-11-08",199,84,4
113363,1012,1479,1371,"2023-11-28",185,165,5
113364,1011,1173,1371,"2023-12-23",99,84,5
113365,1020,1214,1371,"2024-01-05",273,95,5
113366,1022,1031,1371,"2024-01-17",214,110,3
113367,1013,1399,1371,"2024-02-01",175,70,5
113368,1019,1331,1371,"2024-02-12",105,70,4
113369,1016,1418,1371,"2024-04-07",204,58,3
113370,1012,1477,1371,"2024-04-09",252,116,1
113371,1017,1247,1371,"2024-05-10",210,50,3
113372,1006,1094,1371,"2024-05-18",119,52,3
113373,1017,1418,1371,"2024-05-30",150,97,4
113374,1005,1444,1371,"2024-06-23",249,135,1
113375,1022,1059,1371,"2024-07-04",159,98,3
113376,1006,1120,1371,"2024-07-20",100,77,4
113377,1013,1480,1371,"2024-07-29",227,94,2
113378,1007,1215,1371,"2024-08-16",237,91,4
113379,1020,1038,1371,"2024-08-21",180,111,5
113380,1008,1220,1371,"2024-08-31",289,122,5
113381,1011,1446,1371,"2024-10-15",178,86,1
113382,1015,1214,1371,"2024-10-16",108,72,5
113383,1001,1381,1371,"2024-12-08",178,145,3
113384,1004,1424,1371,"2024-12-11",161,106,4
113385,1004,1370,1371,"2024-12-20",119,94,5
113386,1019,1188,1371,"2024-12-27",148,73,2
113387,1015,1235,1372,"2023-03-08",110,104,5
113388,1018,1267,1372,"2023-05-06",164,124,1
113389,1022,1069,1372,"2023-06-03",213,119,3
113390,1018,1275,1372,"2023-09-08",155,136,3
113391,1024,1222,1372,"2023-10-12",134,111,5
113392,1016,1115,1372,"2024-01-04",143,111,3
113393,1004,1370,1372,"2024-02-13",116,94,5
113394,1012,1369,1372,"2024-02-22",243,180,3
113395,1001,1356,1372,"2024-03-09",128,106,4
113396,1018,1218,1372,"2024-03-21",155,72,5
113397,1009,1277,1372,"2024-04-06",198,139,3
113398,1014,1081,1372,"2024-04-28",96,86,3
113399,1007,1119,1372,"2024-05-05",128,115,3
113400,1024,1038,1372,"2024-05-27",129,143,4
113401,1005,1115,1372,"2024-05-30",212,115,2
113402,1008,1234,1372,"2024-06-16",252,143,4
113403,1002,1316,1372,"2024-07-12",85,66,1
113404,1016,1444,1372,"2024-07-23",248,91,5
113405,1016,1119,1372,"2024-08-07",154,112,5
113406,1009,1139,1372,"2024-08-18",215,122,5
113407,1023,1291,1372,"2024-09-11",198,45,4
113408,1009,1218,1372,"2024-10-23",123,64,5
113409,1020,1224,1372,"2024-11-29",137,103,1
113410,1011,1446,1372,"2024-12-06",184,66,4
113411,1005,1267,1373,"2023-02-27",248,132,3
113412,1010,1378,1373,"2023-03-09",158,87,5
113413,1021,1290,1373,"2023-04-30",91,95,4
113414,1021,1326,1373,"2023-05-23",108,88,5
113415,1002,1474,1373,"2023-06-04",177,82,5
113416,1016,1267,1373,"2023-06-08",188,150,4
113417,1022,1117,1373,"2023-07-20",187,72,5
113418,1016,1472,1373,"2023-08-09",180,116,4
113419,1023,1046,1373,"2023-08-10",198,86,5
113420,1008,1426,1373,"2023-08-20",175,176,1
113421,1014,1081,1373,"2023-09-02",90,90,3
113422,1012,1202,1373,"2023-10-25",107,152,3
113423,1001,1012,1373,"2023-10-29",186,133,5
113424,1003,1365,1373,"2023-11-16",121,72,5
113425,1015,1210,1373,"2023-11-18",260,174,4
113426,1016,1246,1373,"2023-11-24",157,127,1
113427,1021,1094,1373,"2023-12-02",199,64,4
113428,1017,1124,1373,"2023-12-03",243,144,5
113429,1006,1393,1373,"2023-12-17",121,65,4
113430,1022,1278,1373,"2024-01-23",124,51,4
113431,1010,1246,1373,"2024-01-24",174,127,4
113432,1016,1218,1373,"2024-02-02",151,98,4
113433,1022,1111,1373,"2024-02-14",197,122,4
113434,1006,1471,1373,"2024-03-03",194,69,4
113435,1014,1390,1373,"2024-03-16",175,64,4
113436,1005,1444,1373,"2024-03-22",131,124,5
113437,1020,1024,1373,"2024-04-03",262,115,5
113438,1008,1176,1373,"2024-04-09",258,71,4
113439,1010,1184,1373,"2024-04-18",143,137,4
113440,1015,1401,1373,"2024-04-24",136,119,4
113441,1006,1075,1373,"2024-05-02",139,89,4
113442,1012,1211,1373,"2024-05-20",129,74,5
113443,1016,1267,1373,"2024-05-24",212,88,1
113444,1015,1400,1373,"2024-05-30",240,67,2
113445,1017,1356,1373,"2024-06-06",220,80,5
113446,1022,1128,1373,"2024-06-07",148,104,4
113447,1006,1421,1373,"2024-06-29",109,118,4
113448,1010,1270,1373,"2024-07-08",238,85,4
113449,1018,1396,1373,"2024-07-23",229,52,3
113450,1009,1444,1373,"2024-07-26",242,122,3
113451,1008,1227,1373,"2024-08-04",139,100,3
113452,1013,1322,1373,"2024-08-25",262,63,2
113453,1002,1467,1373,"2024-10-12",102,57,2
113454,1022,1311,1373,"2024-10-25",245,142,5
113455,1019,1067,1373,"2024-11-04",188,72,4
113456,1017,1149,1373,"2024-11-08",140,145,4
113457,1024,1234,1373,"2024-12-10",231,155,2
113458,1003,1226,1373,"2024-12-31",119,79,4
113459,1008,1088,1374,"2023-01-08",112,153,4
113460,1002,1427,1374,"2023-01-28",81,111,5
113461,1002,1060,1374,"2023-02-04",108,112,4
113462,1001,1155,1374,"2023-02-24",152,54,4
113463,1022,1057,1374,"2023-03-13",168,79,5
113464,1009,1127,1374,"2023-03-17",222,124,3
113465,1018,1371,1374,"2023-03-25",135,110,5
113466,1005,1442,1374,"2023-04-11",229,127,4
113467,1019,1052,1374,"2023-04-24",96,65,4
113468,1003,1439,1374,"2023-04-29",185,83,4
113469,1003,1226,1374,"2023-05-05",90,60,4
113470,1002,1256,1374,"2023-05-24",155,66,4
113471,1002,1465,1374,"2023-06-06",191,71,1
113472,1003,1365,1374,"2023-06-08",186,78,4
113473,1016,1058,1374,"2023-06-09",147,88,2
113474,1013,1050,1374,"2023-06-24",126,175,5
113475,1002,1424,1374,"2023-09-18",124,58,4
113476,1016,1245,1374,"2023-09-24",182,91,5
113477,1017,1124,1374,"2023-09-26",183,104,4
113478,1014,1331,1374,"2023-10-02",134,71,4
113479,1017,1396,1374,"2024-01-11",165,99,3
113480,1019,1173,1374,"2024-02-28",162,62,5
113481,1016,1278,1374,"2024-03-18",149,114,5
113482,1003,1365,1374,"2024-04-02",133,68,3
113483,1005,1444,1374,"2024-04-03",181,133,5
113484,1014,1170,1374,"2024-05-05",150,89,5
113485,1003,1079,1374,"2024-05-27",155,87,5
113486,1006,1008,1374,"2024-05-28",137,60,4
113487,1013,1090,1374,"2024-06-24",298,157,5
113488,1004,1193,1374,"2024-06-28",128,104,1
113489,1017,1104,1374,"2024-07-01",200,149,5
113490,1019,1441,1374,"2024-07-30",94,86,4
113491,1022,1059,1374,"2024-08-22",157,148,5
113492,1005,1356,1374,"2024-09-06",151,135,5
113493,1016,1184,1374,"2024-10-18",122,85,1
113494,1012,1220,1374,"2024-10-19",132,92,4
113495,1003,1226,1374,"2024-10-22",124,62,5
113496,1013,1385,1374,"2024-11-29",219,137,5
113497,1014,1081,1374,"2024-12-18",142,67,3
113498,1020,1056,1374,"2024-12-25",151,80,4
113499,1001,1159,1374,"2024-12-29",239,85,5
113500,1017,1182,1375,"2023-02-18",226,61,5
113501,1018,1394,1375,"2023-03-19",235,130,3
113502,1017,1068,1375,"2023-04-02",240,134,5
113503,1002,1133,1375,"2023-04-07",87,108,4
113504,1008,1360,1375,"2023-04-29",170,128,5
113505,1009,1280,1375,"2023-06-22",173,147,5
113506,1013,1417,1375,"2023-09-12",128,122,2
113507,1007,1059,1375,"2023-10-19",224,108,4
113508,1020,1090,1375,"2023-11-10",131,154,5
113509,1016,1407,1375,"2023-11-22",227,108,5
113510,1012,1322,1375,"2023-12-07",148,142,5
113511,1022,1103,1375,"2023-12-30",228,133,2
113512,1010,1259,1375,"2024-04-07",216,52,3
113513,1006,1093,1375,"2024-04-17",122,104,3
113514,1002,1093,1375,"2024-04-27",127,103,4
113515,1001,1149,1375,"2024-06-02",166,79,4
113516,1015,1385,1375,"2024-06-04",234,124,4
113517,1005,1155,1375,"2024-07-09",203,79,3
113518,1005,1115,1375,"2024-08-15",150,78,1
113519,1015,1368,1375,"2024-08-19",237,123,5
113520,1007,1218,1375,"2024-08-27",219,56,4
113521,1014,1207,1375,"2024-09-01",153,71,4
113522,1021,1133,1375,"2024-09-10",99,110,4
113523,1004,1476,1375,"2024-10-25",81,81,5
113524,1015,1235,1376,"2023-01-06",205,106,3
113525,1013,1035,1376,"2023-01-09",184,170,4
113526,1005,1356,1376,"2023-02-18",204,98,3
113527,1023,1190,1376,"2023-02-28",134,81,5
113528,1024,1201,1376,"2023-03-26",101,154,4
113529,1005,1150,1376,"2023-04-08",221,102,5
113530,1003,1063,1376,"2023-05-01",179,89,4
113531,1010,1117,1376,"2023-06-30",196,112,4
113532,1010,1011,1376,"2023-07-06",221,84,3
113533,1002,1415,1376,"2023-07-11",88,55,3
113534,1008,1024,1376,"2023-07-24",201,115,5
113535,1003,1309,1376,"2023-08-17",167,63,3
113536,1011,1205,1376,"2023-09-03",190,82,4
113537,1021,1002,1376,"2023-09-13",192,120,5
113538,1021,1085,1376,"2023-09-30",131,107,1
113539,1001,1373,1376,"2023-10-19",236,50,3
113540,1003,1440,1376,"2023-10-26",156,66,4
113541,1022,1267,1376,"2023-10-28",132,77,4
113542,1006,1483,1376,"2023-11-22",183,108,4
113543,1005,1218,1376,"2023-12-07",240,94,1
113544,1002,1256,1376,"2023-12-12",136,108,2
113545,1011,1034,1376,"2024-01-11",133,69,5
113546,1024,1401,1376,"2024-01-20",130,113,5
113547,1005,1119,1376,"2024-03-10",216,77,2
113548,1010,1215,1376,"2024-03-16",200,128,1
113549,1007,1246,1376,"2024-03-26",238,96,3
113550,1007,1311,1376,"2024-04-02",189,122,5
113551,1015,1304,1376,"2024-06-06",280,75,3
113552,1005,1111,1376,"2024-06-16",122,60,5
113553,1004,1120,1376,"2024-06-27",128,118,5
113554,1015,1237,1376,"2024-07-19",215,72,4
113555,1020,1233,1376,"2024-08-06",277,108,5
113556,1009,1115,1376,"2024-08-13",171,148,4
113557,1021,1164,1376,"2024-09-27",143,73,3
113558,1005,1119,1376,"2024-10-04",204,85,5
113559,1007,1218,1376,"2024-10-24",144,87,5
113560,1023,1251,1376,"2024-11-11",87,52,2
113561,1015,1100,1376,"2024-12-16",206,161,5
113562,1001,1244,1377,"2023-02-02",129,98,4
113563,1020,1302,1377,"2023-02-05",108,92,1
113564,1018,1029,1377,"2023-03-15",243,139,4
113565,1001,1378,1377,"2023-03-21",212,132,5
113566,1024,1180,1377,"2023-04-08",289,61,4
113567,1013,1480,1377,"2023-04-23",297,136,3
113568,1009,1182,1377,"2023-04-28",219,93,4
113569,1024,1409,1377,"2023-05-12",186,95,3
113570,1018,1158,1377,"2023-05-18",167,72,5
113571,1024,1479,1377,"2023-07-31",279,135,5
113572,1021,1416,1377,"2023-08-25",166,99,4
113573,1002,1046,1377,"2023-09-23",190,87,5
113574,1006,1416,1377,"2023-10-20",90,102,5
113575,1020,1358,1377,"2023-10-30",288,151,4
113576,1017,1418,1377,"2023-11-20",123,136,4
113577,1004,1273,1377,"2023-12-14",193,84,5
113578,1002,1164,1377,"2024-01-06",84,70,5
113579,1023,1421,1377,"2024-02-18",164,80,5
113580,1010,1306,1377,"2024-02-22",225,103,3
113581,1024,1417,1377,"2024-02-24",109,102,5
113582,1012,1480,1377,"2024-03-09",202,75,4
113583,1002,1338,1377,"2024-03-22",141,51,4
113584,1016,1373,1377,"2024-05-04",127,69,5
113585,1003,1126,1377,"2024-06-05",153,82,5
113586,1019,1021,1377,"2024-06-17",197,73,4
113587,1008,1056,1377,"2024-08-24",227,70,4
113588,1007,1139,1377,"2024-10-15",156,59,1
113589,1018,1152,1377,"2024-10-19",216,142,4
113590,1011,1365,1377,"2024-11-07",189,84,4
113591,1017,1111,1377,"2024-11-24",205,127,3
113592,1017,1013,1377,"2024-12-04",241,82,4
113593,1012,1477,1378,"2023-01-03",114,79,4
113594,1001,1472,1378,"2023-01-23",248,119,3
113595,1009,1378,1378,"2023-02-18",152,63,4
113596,1022,1374,1378,"2023-03-25",137,121,2
113597,1013,1425,1378,"2023-05-20",223,100,4
113598,1015,1397,1378,"2023-05-22",264,121,4
113599,1015,1401,1378,"2023-06-12",237,72,4
113600,1016,1096,1378,"2023-06-14",152,147,4
113601,1023,1299,1378,"2023-07-16",188,120,4
113602,1024,1480,1378,"2023-07-28",165,149,5
113603,1015,1398,1378,"2023-08-20",261,131,5
113604,1007,1111,1378,"2023-09-28",199,102,2
113605,1011,1006,1378,"2023-10-05",125,83,3
113606,1002,1093,1378,"2023-10-16",126,60,5
113607,1014,1196,1378,"2023-11-04",115,79,4
113608,1018,1111,1378,"2023-11-23",154,86,3
113609,1023,1386,1378,"2023-11-30",164,116,4
113610,1001,1412,1378,"2023-12-15",246,80,4
113611,1018,1128,1378,"2023-12-16",166,117,4
113612,1018,1267,1378,"2023-12-20",158,75,5
113613,1019,1248,1378,"2024-02-09",180,82,1
113614,1007,1377,1378,"2024-04-18",161,92,4
113615,1005,1356,1378,"2024-04-29",143,115,5
113616,1012,1400,1378,"2024-05-17",278,123,4
113617,1002,1003,1378,"2024-06-07",193,106,1
113618,1019,1329,1378,"2024-07-05",180,90,4
113619,1020,1304,1378,"2024-08-10",235,151,5
113620,1023,1438,1378,"2024-09-27",172,97,5
113621,1023,1093,1378,"2024-10-14",175,81,4
113622,1005,1396,1378,"2024-10-20",164,129,4
113623,1020,1348,1379,"2023-01-26",234,145,4
113624,1003,1459,1379,"2023-01-30",199,88,5
113625,1002,1263,1379,"2023-02-02",148,68,5
113626,1006,1335,1379,"2023-02-03",143,72,5
113627,1003,1140,1379,"2023-03-29",97,71,5
113628,1001,1378,1379,"2023-05-12",157,66,3
113629,1018,1030,1379,"2023-06-07",144,84,5
113630,1019,1458,1379,"2023-06-26",159,88,5
113631,1022,1406,1379,"2023-08-25",219,147,3
113632,1019,1022,1379,"2023-10-01",169,63,4
113633,1011,1435,1379,"2023-10-04",149,65,3
113634,1023,1424,1379,"2023-10-27",98,109,4
113635,1016,1267,1379,"2023-10-31",179,147,3
113636,1011,1067,1379,"2023-11-09",178,76,5
113637,1021,1326,1379,"2023-11-29",183,110,1
113638,1024,1360,1379,"2023-12-13",203,139,5
113639,1004,1154,1379,"2024-01-27",157,106,4
113640,1017,1380,1379,"2024-02-13",227,105,5
113641,1014,1462,1379,"2024-03-31",131,81,4
113642,1006,1338,1379,"2024-05-31",163,86,5
113643,1003,1188,1379,"2024-06-08",134,65,5
113644,1007,1215,1379,"2024-06-23",225,65,4
113645,1006,1338,1379,"2024-07-24",124,104,3
113646,1013,1200,1379,"2024-08-02",147,81,1
113647,1013,1050,1379,"2024-08-18",162,78,5
113648,1016,1124,1379,"2024-08-25",250,128,3
113649,1016,1149,1379,"2024-09-04",216,90,5
113650,1017,1184,1379,"2024-10-06",211,138,3
113651,1003,1132,1379,"2024-11-06",134,72,5
113652,1016,1472,1380,"2023-01-07",217,98,4
113653,1011,1365,1380,"2023-02-08",188,78,3
113654,1018,1405,1380,"2023-02-21",136,69,2
113655,1003,1308,1380,"2023-03-09",104,89,1
113656,1018,1148,1380,"2023-04-17",172,110,4
113657,1004,1008,1380,"2023-05-16",180,65,5
113658,1007,1317,1380,"2023-05-21",142,77,3
113659,1021,1092,1380,"2023-07-19",135,119,5
113660,1003,1205,1380,"2023-09-25",190,73,5
113661,1017,1350,1380,"2023-10-08",196,70,5
113662,1024,1136,1380,"2023-10-12",126,139,4
113663,1023,1061,1380,"2023-11-01",131,81,2
113664,1007,1218,1380,"2023-12-19",160,82,4
113665,1014,1045,1380,"2023-12-31",147,80,5
113666,1006,1421,1380,"2024-01-13",172,78,4
113667,1008,1214,1380,"2024-03-29",124,98,5
113668,1013,1477,1380,"2024-03-31",233,63,3
113669,1001,1444,1380,"2024-04-11",197,112,4
113670,1007,1356,1380,"2024-04-30",228,129,4
113671,1011,1126,1380,"2024-05-08",126,68,5
113672,1023,1231,1380,"2024-05-22",139,64,4
113673,1006,1316,1380,"2024-06-10",120,92,4
113674,1013,1369,1380,"2024-07-29",293,82,4
113675,1003,1286,1380,"2024-08-08",187,78,4
113676,1021,1016,1380,"2024-09-17",133,114,1
113677,1013,1401,1380,"2024-09-20",146,136,5
113678,1001,1270,1380,"2024-10-27",141,74,3
113679,1015,1413,1380,"2024-11-15",290,65,3
113680,1008,1307,1380,"2024-11-27",122,100,5
113681,1008,1477,1380,"2024-12-26",287,109,5
113682,1006,1120,1381,"2023-01-11",142,74,5
113683,1016,1374,1381,"2023-02-24",218,95,3
113684,1001,1442,1381,"2023-03-10",165,136,5
113685,1003,1080,1381,"2023-03-14",124,84,2
113686,1023,1001,1381,"2023-03-23",196,69,5
113687,1021,1092,1381,"2023-05-13",141,75,5
113688,1021,1256,1381,"2023-05-25",89,61,3
113689,1021,1094,1381,"2023-08-26",172,89,3
113690,1010,1472,1381,"2023-12-17",199,116,4
113691,1002,1075,1381,"2024-01-02",187,52,4
113692,1008,1401,1381,"2024-01-17",123,166,4
113693,1005,1453,1381,"2024-02-19",208,103,4
113694,1011,1022,1381,"2024-02-27",170,84,5
113695,1018,1472,1381,"2024-03-27",191,86,4
113696,1020,1368,1381,"2024-04-13",150,84,5
113697,1002,1133,1381,"2024-04-15",194,69,4
113698,1012,1048,1381,"2024-05-15",179,133,3
113699,1001,1111,1381,"2024-06-25",227,122,4
113700,1009,1215,1381,"2024-07-16",238,67,4
113701,1015,1112,1381,"2024-07-24",288,107,4
113702,1003,1365,1381,"2024-08-11",145,67,5
113703,1002,1421,1381,"2024-08-30",92,98,4
113704,1006,1316,1381,"2024-10-02",127,82,3
113705,1007,1059,1381,"2024-11-13",147,97,4
113706,1014,1021,1381,"2024-12-28",94,62,5
113707,1014,1341,1382,"2023-01-13",105,86,3
113708,1014,1063,1382,"2023-02-15",190,65,2
113709,1011,1459,1382,"2023-03-23",90,69,3
113710,1023,1335,1382,"2023-03-29",97,84,5
113711,1019,1065,1382,"2023-04-03",155,77,3
113712,1011,1080,1382,"2023-04-16",160,62,5
113713,1009,1310,1382,"2023-05-26",225,73,2
113714,1005,1280,1382,"2023-06-04",238,120,3
113715,1004,1061,1382,"2023-06-20",161,112,3
113716,1006,1164,1382,"2023-07-12",106,101,5
113717,1001,1151,1382,"2023-07-31",235,71,3
113718,1023,1254,1382,"2023-08-22",88,95,3
113719,1018,1443,1382,"2023-08-24",136,91,4
113720,1001,1159,1382,"2023-09-24",206,56,5
113721,1005,1278,1382,"2023-10-07",154,61,4
113722,1010,1311,1382,"2023-10-12",155,69,4
113723,1019,1170,1382,"2023-10-25",122,83,3
113724,1005,1031,1382,"2023-12-13",232,65,4
113725,1021,1164,1382,"2023-12-27",83,65,3
113726,1013,1009,1382,"2024-02-01",100,162,1
113727,1007,1215,1382,"2024-03-06",192,119,5
113728,1006,1266,1382,"2024-03-20",115,52,1
113729,1022,1277,1382,"2024-04-19",192,130,5
113730,1021,1254,1382,"2024-04-22",112,112,5
113731,1019,1081,1382,"2024-05-05",200,70,3
113732,1004,1467,1382,"2024-05-08",188,77,4
113733,1006,1133,1382,"2024-05-31",181,70,4
113734,1015,1307,1382,"2024-07-10",152,176,4
113735,1006,1193,1382,"2024-07-12",111,64,3
113736,1022,1267,1382,"2024-07-27",147,146,3
113737,1007,1311,1382,"2024-07-28",193,94,1
113738,1009,1096,1382,"2024-08-09",237,116,4
113739,1008,1220,1382,"2024-09-10",267,161,3
113740,1002,1364,1382,"2024-09-15",161,52,4
113741,1021,1108,1382,"2024-09-16",142,78,3
113742,1019,1390,1382,"2024-10-18",198,61,3
113743,1016,1373,1382,"2024-10-23",161,128,2
113744,1015,1220,1382,"2024-10-29",197,143,5
113745,1003,1456,1382,"2024-11-08",190,74,4
113746,1016,1059,1382,"2024-12-07",176,121,3
113747,1018,1311,1382,"2024-12-11",152,133,1
113748,1020,1208,1383,"2023-01-09",288,94,4
113749,1011,1166,1383,"2023-01-12",100,76,4
113750,1014,1312,1383,"2023-01-18",187,77,1
113751,1009,1127,1383,"2023-02-13",203,77,1
113752,1006,1094,1383,"2023-03-28",199,111,5
113753,1009,1310,1383,"2023-03-30",247,110,4
113754,1017,1412,1383,"2023-03-31",131,137,4
113755,1023,1120,1383,"2023-04-05",81,102,4
113756,1007,1472,1383,"2023-04-11",174,61,5
113757,1007,1149,1383,"2023-05-06",202,122,4
113758,1011,1293,1383,"2023-05-19",98,71,4
113759,1021,1469,1383,"2023-05-28",91,47,1
113760,1004,1316,1383,"2023-06-03",135,104,3
113761,1004,1016,1383,"2023-06-06",161,114,5
113762,1004,1361,1383,"2023-06-16",138,102,3
113763,1012,1220,1383,"2023-07-06",118,150,4
113764,1020,1322,1383,"2023-09-06",172,142,5
113765,1012,1477,1383,"2023-09-18",279,89,5
113766,1008,1322,1383,"2023-09-29",158,88,5
113767,1022,1103,1383,"2023-10-06",168,82,3
113768,1015,1199,1383,"2023-10-29",251,87,1
113769,1013,1432,1383,"2023-10-30",207,153,3
113770,1009,1396,1383,"2023-11-15",167,64,4
113771,1008,1401,1383,"2023-11-29",172,124,4
113772,1022,1267,1383,"2023-12-06",239,134,5
113773,1014,1045,1383,"2023-12-17",155,65,5
113774,1015,1037,1383,"2023-12-23",115,69,1
113775,1023,1163,1383,"2024-02-13",196,112,3
113776,1014,1078,1383,"2024-03-13",192,78,5
113777,1019,1170,1383,"2024-03-17",141,83,4
113778,1020,1304,1383,"2024-04-09",158,166,5
113779,1005,1373,1383,"2024-04-20",159,112,3
113780,1015,1211,1383,"2024-05-10",158,162,4
113781,1007,1278,1383,"2024-05-12",173,127,3
113782,1020,1480,1383,"2024-05-26",110,112,5
113783,1008,1050,1383,"2024-07-01",292,100,5
113784,1023,1163,1383,"2024-07-13",126,60,3
113785,1006,1163,1383,"2024-07-31",157,84,3
113786,1017,1059,1383,"2024-08-01",137,74,3
113787,1001,1111,1383,"2024-08-12",172,89,5
113788,1002,1093,1383,"2024-08-20",150,65,3
113789,1012,1322,1383,"2024-09-01",198,103,5
113790,1002,1291,1383,"2024-09-21",132,82,3
113791,1013,1479,1383,"2024-10-06",192,106,4
113792,1019,1083,1383,"2024-10-26",141,87,5
113793,1017,1453,1383,"2024-11-04",207,111,5
113794,1010,1351,1383,"2024-11-19",214,103,4
113795,1015,1214,1383,"2024-12-20",150,79,3
113796,1002,1386,1384,"2023-01-13",157,114,5
113797,1010,1113,1384,"2023-01-26",227,86,5
113798,1018,1150,1384,"2023-02-02",239,90,5
113799,1014,1433,1384,"2023-02-09",152,76,1
113800,1008,1047,1384,"2023-03-13",279,131,5
